id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
83,正常,,air_conditioner,,207,2,2,"""如何清洁空调的空气滤网？""",您好，相关说明如下： / 1. 清洁空气滤网 / 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 / 1 关闭电源并拔下电源线。 / 2 打开前盖板，轻轻掀起盖板两侧即可。 / <PIC> / * 功能会根据机型有所调整。 / 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 / <PIC> / * 功能会根据机型有所调整。 / 4 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 / 5 将滤网置于阴凉处晾干。
84,正常,,air_conditioner,,146,1,1,"""如何清洁空调的3M多重防护滤网？""","您好，相关说明如下： / 1. 清洁 3M 多重防护滤网 / 1 关闭电源并拔下电源线。 / 2 打开前盖板，取出空气滤网（详见 ""清洁空气滤网""）。 / 3 抽出 3M 多重防护滤网。 / <PIC> / * 功能会根据机型有所调整。 / 4 用吸尘器清理滤网污垢，切勿用水清洗 3M 多重防护滤网，以免造成滤网损坏。"
85,正常,,air_conditioner,,146,1,1,"""如何清洁空调的等离子滤网？""","您好，相关说明如下： / 1. 清洁等离子滤网 / 1 关闭电源并拔下电源线。 / 2 打开前盖板，取出空气滤网（详见 ""清洁空气滤网""）。 / 3 在 10 秒内取下等离子滤网。 / <PIC> / * 功能会根据机型有所调整。 / 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 / 5 将滤网置于阴凉处晾干。"
86,正常,,steam_cleaner,,224,3,3,"""如何快速组装蒸汽清洁机？""",您好，相关说明如下： / 1. 无需专用工具 1. 将主机身固定扣（部件 15）从主机身（部件 7）背部取下。 / 2. 将主机身底部滑入旋转拖头（部件 18）颈部。 <PIC> 图中主机身与旋转拖头背部的孔位已用白色标注以便识别。 3. 确保旋转拖头颈部背部的孔位与主机身孔位对齐。 / 4. 将主机身固定扣（部件 15）插入主机身背部孔位，将两部分锁紧。 <PIC> / 5. 按图示将手柄杆（部件 4）插入主机身（部件 7），直至听到咔嗒声到位。 <PIC>
87,正常,,steam_cleaner,,67,0,0,"""蒸汽清洁机有哪些实用的产品功能？如何快速上手使用？""",您好，相关说明如下： / 1. 产品功能  水箱： （部件 9）水箱位于手持蒸汽器（部件 13）顶部。 可使用蒸馏水或去离子水替代自来水。
88,正常,,steam_cleaner,steam_cleaner,269,0,0,"""如何使用蒸汽清洁机清洁硬质地面？""",您好，相关说明如下： / 1. 硬质地面清洁 本蒸汽清洁机适用于瓷砖、 Vinyl 地板、复合地板、大理石、石材及封边木地板。 在打蜡或部分未打蜡地板上使用可能降低光泽度。 不可用于未封边木地板。 为达到最佳效果，请在不显眼处测试或查阅地板厂家保养说明。  蒸汽清洁前请先扫地或吸尘  缓慢移动清洁，同时按下开关出蒸汽。  如需对区域消毒，将蒸汽拖把置于该区域至少 15 秒，但不超过 20 秒。  不出蒸汽时，拔掉电源、取下水箱加水后继续清洁。 注： 首次使用时，机器可能需数秒才出蒸汽。 水需通过过滤器流入加热器。 该延迟仅首次使用出现。
89,正常,,ergonomic_chair,,322,4,4,"""组装人体工学椅涉及哪些部件？""",您好，相关说明如下： / 1. 组装说明 请阅读本手册 / 在阅读并理解本手册中的说明前，请勿使用本产品。请妥善保管本手册以备日后查阅。检查各类配件 / 配件详情 / <PIC> 使用椅子前须知 安装说明 请保留原包装箱，以备可能需要退换产品时使用。用螺丝将 C1 与 C2 组装在一起 / <PIC> 安装脚轮。用底座盖盖住底座中心，并安装气杆。 / <PIC> 安装底盘。<PIC> 安装脚踏，然后套上橡胶圈。 将座椅放置在气杆上。 在椅背上安装连接件。 将连接件安装到底盘后端。 / 对准螺丝孔并安装扶手。 安装头枕与腰枕。 组装完成。 常见问题：Q：使用一段时间后扶手变松怎么办？A：大多数情况下，扶手和椅背的螺丝会在使用一段时间后松动，重新拧紧螺丝即可解决问题。
90,正常,,,,112,3,3,"""椅子的扶手使用一段时间后为什么会松动？""",您好，相关说明如下： / 1. 扶手。<PIC> 安装头枕与腰枕。<PIC> 组装完成。<PIC> 常见问题：Q：使用一段时间后扶手变松怎么办？A：大多数情况下，扶手和椅背的螺丝会在使用一段时间后松动，重新拧紧螺丝即可解决问题。
91,正常,,,,208,4,4,"""这款椅子有哪些功能？""","您好，相关说明如下： / 1. 高度调节<PIC> 向上拉起 ""升降"" 拉杆即可调节椅子高度，到达所需高度后松开 ""升降"" 拉杆。调节高度时请将身体微微抬离座椅。<PIC> 椅背后仰功能<PIC> 向上拉起 ""后仰"" 拉杆，椅背角度可随人体动作独立倾斜。向下按下 ""后仰"" 拉杆，椅背角度即可锁定。将椅背复位至正常位置时请靠在椅背上，否则椅背可能会快速回弹。<PIC> 按摩功能 / 插入 USB 即可启用腰枕的按摩功能。 / "
92,正常,,dishwasher,,381,2,2,"""洗碗机的部件有哪些？""",您好，相关说明如下： / 1. 概览 1. 台式（视型号而定）2. 上层喷淋臂 3. 下层碗篮 4. 下层喷淋臂 5. 过滤器 6. 控制面板 7. 机门 8. 洗涤剂盒 9. 下层喷淋臂槽 10. 餐具篮 11. 专用盐箱盖 12. 上层篮导轨 13. 带支架的上层碗篮 14. 风扇烘干系统（视型号而定）<PIC> / 2. 本产品符合以下指令： 本产品的研发、生产和销售阶段均符合欧盟相关法规中的安全要求。 2006/95/EC，89/336/EC，93/68/EC，IEC 436/DIN 44990，EN 50242 <PIC> 为提升产品品质，技术参数可能会在不事先通知的情况下变更。 本手册中的图示为示意图，可能与实际产品不完全一致。 产品标签或随附文件中标注的数值是在实验室条件下按照相关标准测得的。根据产品的使用环境和操作条件，这些数值可能会有所不同。
93,正常,,dishwasher,,278,1,1,"""首次使用时，如何将洗碗机连接到排水口？""",您好，相关说明如下： / 1. 排水连接 排水管可直接连接到排水孔或水槽排水口。 连接点距地面高度最小 50 厘米，最大 100 厘米。 <PIC> 排水管长度超过 4 米会导致洗涤不干净。 将排水管平直连接到排水管，不得弯折。 牢固固定排水管，防止工作时脱落。 排水管必须连接到污水系统，不得连接到地表水。 / 2. 首次使用 开始使用产品前，请确保已按照重要安全说明和安装章节的要求完成所有准备工作。 首次使用前，请空载运行最短程序并加入洗涤剂。 首次使用时，添加专用盐前先向盐箱注入 1 升水。 由于生产过程中的质量检测，产品内可能残留少量水，这对产品无害。
94,正常,,dishwasher,dishwasher,387,3,3,"""使用前如何为洗碗机添加专用盐？""",您好，相关说明如下： / 1. 添加专用盐 软水系统需要再生以保持产品性能稳定，为此需使用洗碗机专用盐。 产品中只能使用洗碗机专用软化盐。 建议使用颗粒或粉末状软化盐。 请勿使用食盐等含不溶物的盐，否则软水系统性能会逐渐下降。 启动产品时盐箱会进水，因此请在启动机器前添加软化盐。 1. 先取出下层碗篮以便添加软化盐。 2. 逆时针旋转盐箱盖打开（A、B）。 <PIC> 首次使用前，向软水系统注入 1 升水（C）。<PIC> 使用盐斗向盐箱加盐（D）。 为加速盐的溶解，可用勺子搅拌。 <PIC> 盐箱约可装入 2 公斤软化盐。 4. 盐箱加满后盖上盖子并拧紧。 5. 若加盐后不立即启动洗涤程序，请空载运行最短程序，溶解并冲散机器内散落的盐。 由于市场上不同盐品牌的颗粒大小不同，且水硬度可能存在差异，盐在水中的溶解可能需要数小时。因此，加盐后盐量指示灯可能仍会亮一段时间。
95,正常,,dishwasher,,661,2,2,"""如何为洗碗机添加洗涤剂？""",您好，相关说明如下： / 1. 洗涤剂盒内残留洗涤剂添加洗涤剂时洗涤剂盒潮湿。>>> 添加洗涤剂前确保洗涤剂盒完全干燥。洗涤剂在洗涤前很久就已加入。>>> 注意在即将启动洗涤前添加洗涤剂。洗涤时洗涤剂盒盖无法打开。>>> 放置餐具时不要阻挡洗涤剂盒盖打开和喷淋臂出水。洗涤剂存放条件不当。>>> 若使用粉末洗涤剂，请勿将洗涤剂包装存放在潮湿处，尽可能密封存放。为方便存放，建议使用洗涤块。喷淋臂孔堵塞。>>> 上下喷淋臂孔可能被柠檬籽等食物残渣堵塞。按照清洁与保养章节图示定期清洁喷淋臂。 / 2. 添加洗涤剂 请参考程序表，根据所选程序确定正确的洗涤剂用量。 请勿向洗涤剂盒中加入溶剂，有爆炸危险！ 请按照下图所示，在即将运行机器前将洗涤剂加入洗涤剂盒。1. 向右推动卡扣打开洗涤剂盒盖（A）。 <PIC> 2. 向洗涤剂盒中加入建议量的粉末或块状洗涤剂。 洗涤剂盒内有刻度标记，帮助您使用适量的洗涤剂。 洗涤剂盒装满容量为 40cm。 根据机器装载量和 / 或餐具脏污程度，将洗涤剂加至 15cm 或 25cm 刻度线（1）。 <PIC> 若餐具放置时间较长且残渣已干涸，可同时加满 5cm 小格（5）。
